,id,name_x,artist_ids,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,title,rank,date,artist,region,streams,DATE,Year,name_y
221296,222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),"['3e7awlrlDSwF3iM0WBjGMp', '0hCNtLu0JehylgoiP8L4Gh']",True,0.754,0.8540000000000001,-3.449,0.0608,0.177,0.0,0.0808,0.8,75.002,229720,2018,Woman Like Me (feat. Nicki Minaj),47,2018-12-01,Little Mix,Australia,71607.0,2018-12-01,2018,Woman Like Me (feat. Nicki Minaj)
224767,4Kdu9AlfQyu0o6r2ozCMTc,Wit the Shits (W.T.S) [feat. Melii],"['20sxb77xiYeusSH8cVdatc', '4udfTw7V8jI4AHi7PEfJfj']",True,0.7559999999999999,0.8140000000000001,-5.398,0.0416,0.00735,0.0,0.143,0.7090000000000001,146.99,170539,2018,Wit the Shits (W.T.S) [feat. Melii],175,2018-12-01,Meek Mill,United States,273532.0,2018-12-01,2018,Wit the Shits (W.T.S) [feat. Melii]
224769,05fVrhFBjfElZiDfHDRxhF,Let's Shut Up & Dance,"['07YZf4WDAMNwqr4jfgOZ8y', '4o7tWrzQOqarDtTMWD2HV9', '7f4ignuCJhLXfZ9giKT7rH']",False,0.765,0.893,-2.891,0.209,0.042,0.000271,0.0331,0.715,110.051,208261,2019,Let's Shut Up & Dance,194,2019-02-22,"Jason Derulo, LAY, NCT 127",Germany,57518.0,2019-02-22,2019,Let's Shut Up & Dance
224772,2S9UiaHpsdB2s3ZNzCObLQ,Sensacional (feat. Cacife Clandestino & MC Kevin o Chris),"['2QjS2N6sORI7H4qbf6xitS', '1B0Rp4SWGnFgGCPU5Pju6E', '5nP8x4uEFjAAmDzwOEc9b8', '2RKcy8YT2w2QYn0D7TjiIi', '2UMj7NCbuqy1yUZmiSYGjJ']",False,0.787,0.863,-5.681,0.201,0.265,1.9e-06,0.148,0.7979999999999999,136.953,225077,2018,Sensacional (feat. Cacife Clandestino & MC Kevin o Chris),175,2018-12-19,"WC no Beat, Nego do Borel, Matuê",Brazil,71592.0,2018-12-19,2018,Sensacional (feat. Cacife Clandestino & MC Kevin o Chris)
224778,5K8cgjL8hGTXpi5Z6uJFwe,Parade,['1z4g3DjTBBZKhvAroFlhOM'],False,0.728,0.84,-4.206,0.0699,0.046,0.00131,0.579,0.715,94.954,193381,2019,Parade,99,2019-06-19,Red Velvet,Thailand,6379.0,2019-06-19,2019,Parade
224781,7AetvQATDEQxoFDsH2gRnr,LP,['1z4g3DjTBBZKhvAroFlhOM'],False,0.674,0.8320000000000001,-5.2,0.0894,0.0714,0.0,0.7140000000000001,0.7609999999999999,159.995,207837,2019,LP,95,2019-06-19,Red Velvet,Thailand,6463.0,2019-06-19,2019,LP
224789,7DyYqU6pn8blguCw3S377E,Down,['64KEffDW9EtZ1y2vBYgq8T'],False,0.677,0.947,-3.814,0.0538,0.0014,0.0688,0.0712,0.7979999999999999,142.00799999999995,153000,2019,Down,196,2019-07-03,Marshmello,United States,217353.0,2019-07-03,2019,Down
224793,1EwZrwFcKH1CKsxgHborBR,Sad Songs,['64KEffDW9EtZ1y2vBYgq8T'],False,0.6409999999999999,0.8370000000000001,-2.947,0.182,0.0277,0.0,0.152,0.82,150.047,195028,2019,Sad Songs,160,2019-07-05,Marshmello,Norway,13146.0,2019-07-05,2019,Sad Songs
224800,2YCTACQ3QfMr9QtlGI2tQE,Terapinga - Ao Vivo,['1oSgjdbgLYULVmEBojPRw8'],False,0.711,0.903,-3.825,0.047,0.235,0.0,0.275,0.857,119.993,176836,2017,Terapinga - Ao Vivo,111,2018-03-01,Fernando & Sorocaba,Brazil,82330.0,2018-03-01,2018,Terapinga - Ao Vivo
225011,1DZjCQCUymOXw4svpC0WyY,Vámonos,"['4LcUpNlXFEleaLlelmkv2R', '6TXM1kV4L8DsDAkAfbOPYk', '0tR60pwxQ5WKjPxQcKoCQ7']",True,0.706,0.852,-4.56,0.0409,0.0155,0.00103,0.173,0.6970000000000001,104.99,176000,2018,Vámonos,191,2019-02-13,"Kris Kross Amsterdam, Ally Brooke, Messiah",France,34988.0,2019-02-13,2019,Vámonos
225032,4M8x1TR36VMQMFMbGCdoyA,Back & Forth,"['1yqxFtPHKcGcv6SXZNdyT9', '1HBjj22wzbscIZ9sEb5dyf', '4EPJlUEBy49EX1wuFOvtjK']",False,0.684,0.816,-5.211,0.0322,0.0181,0.0,0.0222,0.7020000000000001,121.993,196215,2018,Back & Forth,152,2018-09-07,"MK, Jonas Blue, Becky Hill",Czech Republic,2305.0,2018-09-07,2018,Back & Forth
225883,1WlU4jsJ8AoTB96dgd8LJA,Call the Coroner,['1RyvyyTE3xzB2ZywiAwp0i'],True,0.853,0.805,-3.3310000000000004,0.2019999999999999,0.146,0.0515,0.204,0.879,134.55,131756,2019,Call the Coroner,120,2019-01-18,Future,Canada,40246.0,2019-01-18,2019,Call the Coroner
225889,4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,"['77ziqFxp5gaInVrF2lj4ht', '1i8SpTcr7yvPOmcqrbnVXY', '2R21vXR83lH98kGeO99Y66', '1TtXnWcUs0FCkaZDPGYHdf', '1SupJlEpv7RS2tPNRaHViT']",True,0.725,0.79,-2.331,0.1969999999999999,0.0711,1.14e-06,0.0602,0.763,175.988,287773,2019,Otro Trago - Remix,118,2020-05-01,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",Argentina,32056.0,2020-05-01,2020,Otro Trago - Remix
235080,5ygDXis42ncn6kYG14lEVG,Baby Shark,['7cTXfwpe9peK0UE1bZyIWZ'],False,0.8290000000000001,0.8859999999999999,-1.746,0.1119999999999999,0.259,0.0,0.0559,0.777,115.056,80927,2017,Baby Shark,161,2018-09-01,Pinkfong,Ireland,4876.0,2018-09-01,2018,Baby Shark
237581,6sAwJPgaSQ9Q4XGnbx1gZb,Mala Mía - Remix,"['1r4hJ1h58CWwUQe3MxPuau', '4obzFoKoKRHIphyHzJ35G3', '7FNnA9vBm6EKceENgCGRMb']",False,0.6970000000000001,0.772,-5.0280000000000005,0.309,0.1,0.0,0.418,0.858,180.046,207143,2018,Mala Mía - Remix,49,2019-01-01,"Maluma, Becky G, Anitta",Argentina,59431.0,2019-01-01,2019,Mala Mía - Remix
239300,1fVN4Cv3vJ3KOXd6VY5o9U,Era Necesario,['1GDbiv3spRmZ1XdM1jQbT7'],False,0.774,0.931,-2.48,0.0512,0.195,0.0,0.0793,0.7440000000000001,92.026,187027,2019,Era Necesario,200,2019-02-15,Natti Natasha,Dominican Republic,1327.0,2019-02-15,2019,Era Necesario
239301,6trXE7m15i4OFFxzApXSzQ,Light It Up (feat. Samantha J.),"['3N4FiTxpPQRsrihmTMN349', '5NicAFYgte9L3jKbAGuKhw']",False,0.7509999999999999,0.8690000000000001,-4.14,0.0609,0.0543,0.0,0.0655,0.946,127.952,194427,2016,Light It Up (feat. Samantha J.),157,2017-01-01,Marcus & Martinus,Norway,7756.0,2017-01-01,2017,Light It Up (feat. Samantha J.)
239331,1RgSs1Jy3QHiacsnMxAAL2,Siren Song,['44T03OWDUjwDgg4IYgFCWi'],False,0.7290000000000001,0.792,-4.579,0.0334,0.039,0.00622,0.104,0.667,115.024,171130,2019,Siren Song,147,2019-05-18,MARUV,Iceland,1073.0,2019-05-18,2019,Siren Song
239446,4CWZOyb9YHIH06yfsvY6k1,Give Me Your Love (feat. Nile Rodgers),"['1IueXOQyABrMOprrzwQJWN', '34v5MVKeQnIo0CWYMbbrPf', '3yDIp0kaq9EFKe07X1X2rz']",False,0.635,0.945,-2.298,0.036,0.00411,2.410000000000001e-05,0.314,0.6859999999999999,125.024,209014,2016,Give Me Your Love (feat. Nile Rodgers),191,2017-08-07,"Sigala, John Newman",United Kingdom,36508.0,2017-08-07,2017,Give Me Your Love (feat. Nile Rodgers)
239483,0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,['41qil2VaGbD194gaEcmmyx'],False,0.8809999999999999,0.8740000000000001,-4.505,0.139,0.0175,1.14e-06,0.154,0.858,107.891,227933,1997,Gettin' Jiggy Wit It,181,2017-02-02,Will Smith,Australia,15314.0,2017-02-02,2017,Gettin' Jiggy Wit It
239527,059bcIhyc2SBwm6sw2AZzd,Te Vi,"['4bw2Am3p9ji3mYsXNXtQcd', '1aWJsBQa67l72j1VT3D6Ow']",False,0.877,0.777,-4.246,0.1169999999999999,0.0446,3.46e-05,0.0863,0.706,102.02,231848,2018,Te Vi,183,2020-05-01,"Piso 21, Micro TDH",Argentina,24890.0,2020-05-01,2020,Te Vi
257041,7xRWmHZ2wt3zDgM5mAL0JU,"Aleman: Bzrp Music Sessions, Vol. 15","['716NhGYqD1jl2wI1Qkgq36', '4QFG9KrGWEbr6hNA58CAqE']",True,0.813,0.884,-4.817,0.119,0.128,2.34e-05,0.122,0.6459999999999999,126.892,174178,2019,"Aleman: Bzrp Music Sessions, Vol. 15",27,2019-10-01,"Bizarrap, Aleman",Argentina,99722.0,2019-10-01,2019,"Aleman: Bzrp Music Sessions, Vol. 15"
257796,0uZd8cKaTyNogTREourFY5,Cattitude (feat. RuPaul),"['5YGY8feqx7naU7z4HrwZM6', '2SdOKxC1sSxEyv8JYERaNe']",True,0.8009999999999999,0.851,-5.698,0.175,0.00785,0.000966,0.385,0.705,121.065,189973,2019,Cattitude (feat. RuPaul),95,2019-06-01,Miley Cyrus,Poland,18157.0,2019-06-01,2019,Cattitude (feat. RuPaul)
257815,2YegRTu9IjiUg4VWfnXyM3,Sympathy,['5BvJzeQpmsdsFp4HGUYUEx'],False,0.708,0.777,-5.5070000000000014,0.0568,0.0199,0.0023,0.193,0.6609999999999999,119.968,226733,2019,Sympathy,125,2019-05-03,Vampire Weekend,South Africa,1359.0,2019-05-03,2019,Sympathy
257829,5JXT7diz93Zmic5i6Mhd2q,"Lifestyle (feat. Malik Montana, Borixon & Bialas)","['0WDJa0qnagyOnMaiD26wht', '1Kjs5u8GQf6zCFdTj6SI9E', '5Q5WdRs96HgbxdVIfhHqt2', '2ufQfSFDFXfMS7MEMzdGZE']",False,0.679,0.795,-5.296,0.292,0.485,0.0,0.109,0.757,150.035,185307,2019,"Lifestyle (feat. Malik Montana, Borixon & Bialas)",58,2019-07-01,"Kubi Producent, Białas",Poland,24695.0,2019-07-01,2019,"Lifestyle (feat. Malik Montana, Borixon & Bialas)"
258174,68xZsMCBhrJ0TDB8WHPeED,Сердцеедка,['2KoLmBXwsgMkfAvoPBlPmb'],False,0.802,0.778,-4.303999999999999,0.0724,0.318,0.0,0.0481,0.7759999999999999,119.94,184500,2019,Сердцеедка,93,2019-07-19,Egor Kreed,Latvia,1045.0,2019-07-19,2019,Сердцеедка
258209,6GSkLS2y4ZnnZsuRAj975K,Project Dreams,"['64KEffDW9EtZ1y2vBYgq8T', '757aE44tKEUQEqRuT6GnEB']",True,0.78,0.828,-2.235,0.237,0.409,0.0,0.104,0.7859999999999999,160.113,167898,2019,Project Dreams,165,2019-02-01,"Marshmello, Roddy Ricch",United States,259907.0,2019-02-01,2019,Project Dreams
258401,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,['6DgP9otnZw5z6daOntINxp'],False,0.7440000000000001,0.79,-4.617,0.0562,0.0547,0.000802,0.32,0.847,125.002,188640,2019,Sorry,147,2020-05-01,Joel Corry,Australia,34594.0,2020-05-01,2020,Sorry
259993,5qSoW3ewNlhRN3FNZPmVns,Umpah Umpah,['1z4g3DjTBBZKhvAroFlhOM'],False,0.693,0.935,-3.306,0.0771,0.0258,0.0,0.4370000000000001,0.8440000000000001,119.973,220131,2019,Umpah Umpah,169,2019-08-20,Red Velvet,Indonesia,27612.0,2019-08-20,2019,Umpah Umpah
260031,5hBUsxIkIDPkBoJ7J3JuIh,Carpool,['1z4g3DjTBBZKhvAroFlhOM'],False,0.711,0.823,-3.49,0.079,0.187,0.0,0.208,0.701,122.122,206757,2019,Carpool,151,2019-08-20,Red Velvet,Thailand,5788.0,2019-08-20,2019,Carpool
260032,40nPimvmG05WYS7983bawZ,Cry for Me,['4nDoRrQiYLoBzwC5BhVJzF'],False,0.721,0.805,-4.134,0.0927,0.05,0.0,0.153,0.653,118.058,189133,2019,Cry for Me,128,2019-10-04,Camila Cabello,Australia,37552.0,2019-10-04,2019,Cry for Me
260529,2zRxFhNLCWUDcB6CjcUb8v,Arriba (feat. Clean Bandit),"['0pnd3MP2rxAzljR9AqXUJB', '6AskOVL13sRjMWnL45lxp0', '6MDME20pz9RveH9rEXvrOM']",False,0.907,0.775,-5.983,0.0698,0.0564,0.168,0.044,0.718,129.049,152901,2019,Arriba (feat. Clean Bandit),167,2019-09-01,"Little Big, Tatarka",Finland,5846.0,2019-09-01,2019,Arriba (feat. Clean Bandit)
260535,7ia5l12mCvbQTeAnG1oYpg,MY POWER,"['7f9KxQWD88MZrSY6jc0zoW', '6vWDO969PvNqNYHIOW5v0m', '3RThWxnHbyN5Hvkr66eYj7', '7fKO99ryLDo8VocdtVvwZW', '4lPl9gqgox3JDiaJ1yklKh', '6aDX1jzNVAI9enlQzW0Pgw', '1svX5cMlY22N60RxwzeJNO']",False,0.773,0.86,-4.966,0.13,0.0159,0.0,0.236,0.715,126.967,259742,2019,MY POWER,6,2019-07-19,"Nija, Beyoncé, Busiswa, Yemi Alade, Tierra Whack, Moonchild Sanelly, DJ Lag",South Africa,6560.0,2019-07-19,2019,MY POWER
260653,67OKX8DNYygddabwIjExsp,No Soy Yo,"['0AqlFI0tz2DsEoJlKSIiT9', '1TtXnWcUs0FCkaZDPGYHdf']",False,0.7509999999999999,0.82,-4.493,0.125,0.0811,0.000283,0.155,0.909,192.077,196240,2019,No Soy Yo,95,2019-09-01,"Emilia, Darell",Argentina,34824.0,2019-09-01,2019,No Soy Yo
261162,40BHOcBhBU6InTXea4VRAK,Quédate Aquí,['1phfTBIocBW3UwqcYjaEN6'],False,0.85,0.82,-4.211,0.121,0.122,1.06e-05,0.57,0.7859999999999999,96.979,183093,2018,Quédate Aquí,45,2018-04-01,Mike Bahía,Colombia,17109.0,2018-04-01,2018,Quédate Aquí
261986,1Ju3hNFWkgMEp7xlgmrVKH,#Maldeamores,"['0AspLZGQkP38yddNoD0pLn', '3EiLUeyEcA6fbRPSHkG5kb']",False,0.728,0.804,-3.127,0.122,0.141,5.15e-05,0.5579999999999999,0.8059999999999999,181.975,208413,2018,#Maldeamores,131,2018-04-01,"Mario Bautista, De La Ghetto",Mexico,49269.0,2018-04-01,2018,#Maldeamores
268636,7sYAS4CpbV90oSemgaEQat,On & On,"['0NGAZxHanS9e0iNHpR8f2W', '3v6Ji4uoWtKRkhuDUaxi9n']",False,0.747,0.7759999999999999,-5.898,0.0722,0.0233,1.3800000000000008e-05,0.7609999999999999,0.67,125.07,147027,2019,On & On,98,2020-05-01,"Alok, Dynoro",Brazil,122248.0,2020-05-01,2020,On & On
269113,5IdAcHb4cwtexqMlOojWhR,In Control,['7wlFDEWiM5OoIAt8RSli8b'],True,0.643,0.77,-4.524,0.228,0.13,0.0,0.247,0.863,170.00599999999997,181437,2019,In Control,183,2019-10-11,YoungBoy Never Broke Again,United States,242794.0,2019-10-11,2019,In Control
269118,1BBghJ7HDpvPuW89guslYW,Cadeau,"['7IlRNXHjoOCgEAWN5qYksg', '7xNYY1Zkb1vks5m9ATlJok']",True,0.753,0.802,-5.86,0.0639,0.129,1.99e-05,0.362,0.858,112.041,205040,2018,Cadeau,166,2018-04-21,"Aya Nakamura, Naza",France,33421.0,2018-04-21,2018,Cadeau
269125,7iDxZ5Cd0Yg08d4fI5WVtG,Skrt On Me (feat. Nicki Minaj),"['7CajNmpbOovFoOoasH2HaY', '0hCNtLu0JehylgoiP8L4Gh', '4A0TivfinfALCAMJqqjZIk']",True,0.713,0.889,-3.87,0.0376,0.1689999999999999,5.8e-05,0.1689999999999999,0.96,101.977,228267,2017,Skrt On Me (feat. Nicki Minaj),135,2017-07-01,"Calvin Harris, Funk Wav",Australia,19393.0,2017-07-01,2017,Skrt On Me (feat. Nicki Minaj)
269276,6KdmNK9MogmGcnO3wNZHhp,Hard to Love (feat. Jessie Reyez),"['7CajNmpbOovFoOoasH2HaY', '3KedxarmBCyFBevnqQHy3P', '4A0TivfinfALCAMJqqjZIk']",True,0.753,0.785,-6.53,0.174,0.1119999999999999,0.0001909999999999,0.0633,0.85,148.015,230587,2017,Hard to Love (feat. Jessie Reyez),118,2017-07-01,"Calvin Harris, Funk Wav",Canada,25141.0,2017-07-01,2017,Hard to Love (feat. Jessie Reyez)
269391,0M4zuAOfcQzGRjVAvXDsp9,Ночь,['63ZkjoVXJt868M1mJNgiNT'],False,0.64,0.917,-5.7620000000000005,0.0506,0.0931,2.33e-05,0.0492,0.961,122.195,222227,1995,Ночь,160,2021-05-01,Andrey Gubin,Russia,13597.0,2021-05-01,2021,Ночь
269629,0OoqRZXnSrgIUAha3iLKG1,La Cama,"['47MpMsUfWtgyIIBEFOr4FE', '7iK8PXO48WeuP03g8YR51W']",False,0.7,0.904,-2.826,0.0568,0.2,0.000471,0.182,0.816,173.97299999999996,189296,2019,La Cama,178,2020-05-01,"Lunay, Myke Towers",Chile,21590.0,2020-05-01,2020,La Cama
280225,1zuMoycNBmpN4p6X8sJeh5,Amigos Na' Mas,"['47MpMsUfWtgyIIBEFOr4FE', '1TtXnWcUs0FCkaZDPGYHdf']",False,0.765,0.8420000000000001,-3.478,0.0377,0.6,8.2e-05,0.109,0.897,96.006,190952,2019,Amigos Na' Mas,193,2019-10-25,"Lunay, Darell",Chile,20410.0,2019-10-25,2019,Amigos Na' Mas
280226,03PDOt4cRKQgpYfA9I9wnC,Irraggiungibile (feat. Federica Carta),"['1xqolkIzTFMmqgCuD48WNt', '0vQk2DnpCtSLT8QeMbCE6L']",False,0.653,0.797,-4.489,0.0391,0.416,0.0,0.177,0.71,128.215,211992,2017,Irraggiungibile (feat. Federica Carta),18,2018-03-01,Shade,Italy,107235.0,2018-03-01,2018,Irraggiungibile (feat. Federica Carta)
280660,35mMXfym6C9VOTUVrcKKZp,We Got Love,"['1IueXOQyABrMOprrzwQJWN', '7nDsS0l5ZAzMedVRKPP8F1']",False,0.722,0.812,-3.352,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041,2019,We Got Love,82,2019-11-01,"Sigala, Ella Henderson",Ireland,9484.0,2019-11-01,2019,We Got Love
280883,3tv697PZNnaQN0Mn2zGhS5,A Gente Fez Amor - Ao Vivo,['7MiDcPa6UiV3In7lIM71IN'],False,0.794,0.937,-2.44,0.0336,0.366,4.15e-06,0.962,0.826,134.012,237517,2019,A Gente Fez Amor - Ao Vivo,1,2020-05-01,Gusttavo Lima,Brazil,712180.0,2020-05-01,2020,A Gente Fez Amor - Ao Vivo
281450,1MmS7UIy3J1BTxfGCRvVqN,Carreira Solo - Ao Vivo,['7MiDcPa6UiV3In7lIM71IN'],False,0.805,0.932,-1.151,0.0375,0.41,0.0,0.873,0.916,126.931,215767,2019,Carreira Solo - Ao Vivo,46,2020-05-01,Gusttavo Lima,Brazil,230542.0,2020-05-01,2020,Carreira Solo - Ao Vivo
281815,3ZkTtSBN1wcSw35F8GDRmr,Chora Até Perder a Fala - Ao Vivo,['7MiDcPa6UiV3In7lIM71IN'],False,0.805,0.877,-2.978,0.0449,0.265,0.0,0.281,0.802,126.941,189866,2019,Chora Até Perder a Fala - Ao Vivo,173,2020-05-01,Gusttavo Lima,Brazil,83842.0,2020-05-01,2020,Chora Até Perder a Fala - Ao Vivo
281925,6mdU8glNHYdBBj5DuKSL1B,Perrengue - Ao Vivo,['7MiDcPa6UiV3In7lIM71IN'],False,0.828,0.867,-1.519,0.0354,0.3389999999999999,0.0,0.665,0.914,123.091,211483,2019,Perrengue - Ao Vivo,96,2020-05-01,Gusttavo Lima,Brazil,123098.0,2020-05-01,2020,Perrengue - Ao Vivo
282146,584UC3Qpm8SbYd7aRWKREu,Buss Down (feat. ZieZie),"['2PJEagPIxaBugeMjIyKVXF', '26XzvosH2cl8Re6KSo9m8Z']",True,0.795,0.779,-5.412999999999999,0.177,0.109,1.44e-05,0.0836,0.7829999999999999,95.045,211787,2019,Buss Down (feat. ZieZie),200,2020-05-13,Aitch,United Kingdom,42780.0,2020-05-13,2020,Buss Down (feat. ZieZie)
282587,7jYUaoOfdcYgUvkK8NnFfx,Tranz,['3AA28KZvwAUcZuOKwyblJQ'],False,0.649,0.883,-5.058,0.0306,0.0324,0.0185,0.0658,0.779,135.141,162627,2018,Tranz,191,2018-07-04,Gorillaz,Poland,8489.0,2018-07-04,2018,Tranz
282693,7FJ7lHtpbWvPKe3zCoeAWC,Kansas,['3AA28KZvwAUcZuOKwyblJQ'],False,0.6409999999999999,0.792,-6.452999999999999,0.0272,0.0725,0.513,0.175,0.67,87.069,248493,2018,Kansas,175,2018-06-29,Gorillaz,Argentina,19351.0,2018-06-29,2018,Kansas
282723,6rjGt5xJF2uFTNCbg5h1pp,Rock It,['4AKwRarlmsUlLjIwt38NLw'],False,0.8009999999999999,0.9,-3.902,0.147,0.013,0.0927,0.064,0.8340000000000001,122.038,146127,2019,Rock It,162,2019-05-10,Ofenbach,France,43969.0,2019-05-10,2019,Rock It
282805,11DkUDkBt9kaha1QRnuCMU,Regras - Ao Vivo,['0CrGLmfVKzk9rAyiNb91ft'],False,0.889,0.857,-3.662,0.0606,0.461,0.0,0.894,0.84,113.978,184683,2019,Regras - Ao Vivo,76,2019-04-01,Diego & Arnaldo,Brazil,101536.0,2019-04-01,2019,Regras - Ao Vivo
283078,24YUl9cgjcEvgJTr2WIT1q,Casos Pendentes - Acústico,['0CrGLmfVKzk9rAyiNb91ft'],False,0.816,0.8290000000000001,-2.548,0.0508,0.627,0.0,0.431,0.8370000000000001,120.152,175531,2019,Casos Pendentes - Acústico,128,2020-05-01,Diego & Arnaldo,Brazil,101296.0,2020-05-01,2020,Casos Pendentes - Acústico
283238,5Rse8If81NbzXL1ARjHOTB,Pretty Please,"['1kfWoWgCugPkyxQP8lkRlY', '4sTQVOfp9vEMCemLw50sbu']",False,0.6859999999999999,0.867,-4.396,0.0449,0.0397,4.18e-05,0.396,0.691,126.068,145792,2020,Pretty Please,187,2020-09-07,"Jackson Wang, Galantis",Russia,8952.0,2020-09-07,2020,Pretty Please
283267,17Yq72h0p15OhCbZ5lJ5gd,Bickenhead,['4kYSro6naA4h99UJvo89HB'],True,0.884,0.8140000000000001,-5.332999999999998,0.303,0.154,1.67e-06,0.158,0.907,155.938,181624,2018,Bickenhead,200,2018-05-01,Cardi B,United States,207929.0,2018-05-01,2018,Bickenhead
283432,0bM3UGp7nctTP3cowdiDU8,Need A Stack (feat. Lil Wayne & Joyner Lucas),"['7bXgB6jMjp9ATFy66eO08Z', '55Aa2cqylxrFIXC767Z865', '6C1ohJrd5VydigQtaGy5Wa']",True,0.856,0.8420000000000001,-4.727,0.119,0.3,0.0,0.352,0.737,100.01,328800,2019,Need A Stack (feat. Lil Wayne & Joyner Lucas),136,2019-06-28,Chris Brown,South Africa,1481.0,2019-06-28,2019,Need A Stack (feat. Lil Wayne & Joyner Lucas)
283433,0lWLvBmmKyS421MIJqy5u3,RUN,['2FzqIT8JP1gd3Tlo6ix1fT'],False,0.735,0.785,-6.682,0.0366,0.0141,0.0053799999999999,0.4270000000000001,0.777,137.006,113869,2018,RUN,133,2018-10-03,tofubeats,Japan,6688.0,2018-10-03,2018,RUN
283435,68wXv4DokvcOVNvuJ7FbWp,CUT EM IN (feat. Rick Ross),"['3jK9MiCrA42lLAdMGUZpwa', '1sBkRIssrMs1AbVkOJbc7a']",True,0.7440000000000001,0.777,-5.577000000000001,0.353,0.461,0.0,0.767,0.813,158.05200000000005,177040,2020,CUT EM IN (feat. Rick Ross),139,2020-08-14,Anderson .Paak,United States,271222.0,2020-08-14,2020,CUT EM IN (feat. Rick Ross)
283488,2ZEq4HT450Ye9IFGPTl9qV,Lonely,['6DgP9otnZw5z6daOntINxp'],False,0.6970000000000001,0.921,-4.283,0.0424,0.0946,1.9e-05,0.159,0.722,123.988,190955,2020,Lonely,15,2020-05-01,Joel Corry,Ireland,25100.0,2020-05-01,2020,Lonely
284898,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,['6M2wZ9GZgrQXHCFfjv46we'],False,0.794,0.7929999999999999,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,2019,Don't Start Now,88,2019-11-01,Dua Lipa,Argentina,55800.0,2019-11-01,2019,Don't Start Now
298181,4YW8YoVfEZTynrEvWeLbRc,"Safety 2020 (feat. Chris Brown, Afro B & DJ Snake)","['0JOxt5QOwq0czoJxvSc5hS', '7bXgB6jMjp9ATFy66eO08Z', '7oMRcCu0OYSCtCyS3P37iC', '540vIaP2JwjQb9dm3aArA4']",False,0.701,0.8109999999999999,-5.096,0.0353,0.0311,0.0204,0.0819999999999999,0.743,109.027,239717,2020,"Safety 2020 (feat. Chris Brown, Afro B & DJ Snake)",156,2020-01-24,GASHI,Denmark,11493.0,2020-01-24,2020,"Safety 2020 (feat. Chris Brown, Afro B & DJ Snake)"
298191,1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,['0RESbWvOMyua0yuyVrztJ5'],True,0.804,0.946,-5.949,0.352,0.002,0.0,0.359,0.745,150.141,146880,2020,Mr. Glock,143,2021-04-01,Key Glock,Lithuania,1064.0,2021-04-01,2021,Mr. Glock
298193,3fNpKcMrEDrnjahY9kN5fQ,Alab (Burning),['3g7vYcdDXnqnDKYFwqXBJP'],False,0.715,0.927,-2.12,0.0604,0.0176,0.0,0.34,0.792,119.974,182750,2019,Alab (Burning),191,2020-01-01,SB19,Philippines,19734.0,2020-01-01,2020,Alab (Burning)
298225,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),"['6DgP9otnZw5z6daOntINxp', '7uMh23xWiuR7zsNkuNcm2G']",False,0.7340000000000001,0.8740000000000001,-3.158,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,2020,Head & Heart (feat. MNEK),46,2021-07-01,Joel Corry,Australia,63111.0,2021-07-01,2021,Head & Heart (feat. MNEK)
317216,6M6Tk58pQvABy6ru66dY3d,No Money,['4sTQVOfp9vEMCemLw50sbu'],False,0.674,0.915,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,2017,No Money,184,2017-12-31,Galantis,Belgium,6485.0,2017-12-31,2017,No Money
317221,2pNfUdUipHAODmv11pZtNk,Bella-K (feat. Zion & Randy),"['1r4hJ1h58CWwUQe3MxPuau', '1pgDilWYDWLoOgGjf1iHNu', '6J4e8oWHITp1msfeyZg66B']",True,0.805,0.778,-2.852,0.174,0.1169999999999999,0.0,0.154,0.946,173.981,223989,2020,Bella-K (feat. Zion & Randy),118,2020-09-01,Maluma,Colombia,11553.0,2020-09-01,2020,Bella-K (feat. Zion & Randy)
317294,3Mje1Tsr45PnoS42Tsddo7,Mai Mai (feat. Ñengo Flow & Jory Boy),"['1r4hJ1h58CWwUQe3MxPuau', '12vb80Km0Ew53ABfJOepVz', '5lFhCi03HDneWzvCxGctrT']",False,0.764,0.84,-3.532,0.22,0.251,0.000586,0.0849,0.7490000000000001,82.98,237656,2020,Mai Mai (feat. Ñengo Flow & Jory Boy),126,2020-09-01,Maluma,Colombia,11291.0,2020-09-01,2020,Mai Mai (feat. Ñengo Flow & Jory Boy)
317328,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,['6PXS4YHDkKvl1wkIl4V8DL'],True,0.746,0.873,-3.803,0.128,0.0244,0.0,0.354,0.8170000000000001,148.075,222093,2015,Trap Queen,168,2017-01-01,Fetty Wap,Canada,17585.0,2017-01-01,2017,Trap Queen
